"","Cod_setor","age_sex_group","population"
"2661","230440005070589","M_14less",149
"2662","230440005070589","M_15_24",104
"2663","230440005070589","M_25_44",138
"2664","230440005070589","M_45_64",74
"2665","230440005070589","M_64more",12
"2666","230440005070589","F_14less",142
"2667","230440005070589","F_15_24",102
"2668","230440005070589","F_25_44",147
"2669","230440005070589","F_45_64",62
"2670","230440005070589","F_64more",38
"2671","230440005070590","M_14less",116
"2672","230440005070590","M_15_24",84
"2673","230440005070590","M_25_44",119
"2674","230440005070590","M_45_64",41
"2675","230440005070590","M_64more",24
"2676","230440005070590","F_14less",98
"2677","230440005070590","F_15_24",73
"2678","230440005070590","F_25_44",126
"2679","230440005070590","F_45_64",68
"2680","230440005070590","F_64more",46
"2681","230440005070591","M_14less",140
"2682","230440005070591","M_15_24",80
"2683","230440005070591","M_25_44",160
"2684","230440005070591","M_45_64",64
"2685","230440005070591","M_64more",30
"2686","230440005070591","F_14less",109
"2687","230440005070591","F_15_24",98
"2688","230440005070591","F_25_44",137
"2689","230440005070591","F_45_64",71
"2690","230440005070591","F_64more",55
"2691","230440005070592","M_14less",156
"2692","230440005070592","M_15_24",129
"2693","230440005070592","M_25_44",201
"2694","230440005070592","M_45_64",89
"2695","230440005070592","M_64more",32
"2696","230440005070592","F_14less",147
"2697","230440005070592","F_15_24",128
"2698","230440005070592","F_25_44",189
"2699","230440005070592","F_45_64",118
"2700","230440005070592","F_64more",58
"2701","230440005070593","M_14less",83
"2702","230440005070593","M_15_24",76
"2703","230440005070593","M_25_44",144
"2704","230440005070593","M_45_64",55
"2705","230440005070593","M_64more",24
"2706","230440005070593","F_14less",97
"2707","230440005070593","F_15_24",75
"2708","230440005070593","F_25_44",146
"2709","230440005070593","F_45_64",80
"2710","230440005070593","F_64more",50
"2711","230440005070594","M_14less",67
"2712","230440005070594","M_15_24",73
"2713","230440005070594","M_25_44",108
"2714","230440005070594","M_45_64",51
"2715","230440005070594","M_64more",31
"2716","230440005070594","F_14less",69
"2717","230440005070594","F_15_24",65
"2718","230440005070594","F_25_44",128
"2719","230440005070594","F_45_64",81
"2720","230440005070594","F_64more",52
"2721","230440005070595","M_14less",96
"2722","230440005070595","M_15_24",63
"2723","230440005070595","M_25_44",146
"2724","230440005070595","M_45_64",71
"2725","230440005070595","M_64more",30
"2726","230440005070595","F_14less",102
"2727","230440005070595","F_15_24",86
"2728","230440005070595","F_25_44",156
"2729","230440005070595","F_45_64",97
"2730","230440005070595","F_64more",61
"2731","230440005070596","M_14less",28
"2732","230440005070596","M_15_24",20
"2733","230440005070596","M_25_44",46
"2734","230440005070596","M_45_64",23
"2735","230440005070596","M_64more",13
"2736","230440005070596","F_14less",25
"2737","230440005070596","F_15_24",19
"2738","230440005070596","F_25_44",53
"2739","230440005070596","F_45_64",40
"2740","230440005070596","F_64more",23
"2741","230440005070597","M_14less",105
"2742","230440005070597","M_15_24",70
"2743","230440005070597","M_25_44",118
"2744","230440005070597","M_45_64",54
"2745","230440005070597","M_64more",14
"2746","230440005070597","F_14less",119
"2747","230440005070597","F_15_24",76
"2748","230440005070597","F_25_44",146
"2749","230440005070597","F_45_64",55
"2750","230440005070597","F_64more",24
"2751","230440005070598","M_14less",69
"2752","230440005070598","M_15_24",55
"2753","230440005070598","M_25_44",90
"2754","230440005070598","M_45_64",61
"2755","230440005070598","M_64more",17
"2756","230440005070598","F_14less",69
"2757","230440005070598","F_15_24",74
"2758","230440005070598","F_25_44",127
"2759","230440005070598","F_45_64",77
"2760","230440005070598","F_64more",22
"2761","230440005070599","M_14less",51
"2762","230440005070599","M_15_24",53
"2763","230440005070599","M_25_44",96
"2764","230440005070599","M_45_64",40
"2765","230440005070599","M_64more",18
"2766","230440005070599","F_14less",60
"2767","230440005070599","F_15_24",45
"2768","230440005070599","F_25_44",98
"2769","230440005070599","F_45_64",58
"2770","230440005070599","F_64more",31
"2771","230440005070600","M_14less",72
"2772","230440005070600","M_15_24",71
"2773","230440005070600","M_25_44",105
"2774","230440005070600","M_45_64",61
"2775","230440005070600","M_64more",24
"2776","230440005070600","F_14less",81
"2777","230440005070600","F_15_24",71
"2778","230440005070600","F_25_44",120
"2779","230440005070600","F_45_64",69
"2780","230440005070600","F_64more",35
"2781","230440005070601","M_14less",122
"2782","230440005070601","M_15_24",62
"2783","230440005070601","M_25_44",107
"2784","230440005070601","M_45_64",42
"2785","230440005070601","M_64more",8
"2786","230440005070601","F_14less",92
"2787","230440005070601","F_15_24",67
"2788","230440005070601","F_25_44",100
"2789","230440005070601","F_45_64",52
"2790","230440005070601","F_64more",31
"2791","230440005070602","M_14less",75
"2792","230440005070602","M_15_24",85
"2793","230440005070602","M_25_44",122
"2794","230440005070602","M_45_64",65
"2795","230440005070602","M_64more",21
"2796","230440005070602","F_14less",111
"2797","230440005070602","F_15_24",70
"2798","230440005070602","F_25_44",128
"2799","230440005070602","F_45_64",74
"2800","230440005070602","F_64more",54
"2801","230440005070603","M_14less",122
"2802","230440005070603","M_15_24",105
"2803","230440005070603","M_25_44",169
"2804","230440005070603","M_45_64",86
"2805","230440005070603","M_64more",35
"2806","230440005070603","F_14less",120
"2807","230440005070603","F_15_24",108
"2808","230440005070603","F_25_44",186
"2809","230440005070603","F_45_64",108
"2810","230440005070603","F_64more",67
"2811","230440005070604","M_14less",72
"2812","230440005070604","M_15_24",61
"2813","230440005070604","M_25_44",98
"2814","230440005070604","M_45_64",61
"2815","230440005070604","M_64more",15
"2816","230440005070604","F_14less",74
"2817","230440005070604","F_15_24",69
"2818","230440005070604","F_25_44",99
"2819","230440005070604","F_45_64",74
"2820","230440005070604","F_64more",26
"2821","230440005070605","M_14less",77
"2822","230440005070605","M_15_24",70
"2823","230440005070605","M_25_44",114
"2824","230440005070605","M_45_64",61
"2825","230440005070605","M_64more",20
"2826","230440005070605","F_14less",84
"2827","230440005070605","F_15_24",75
"2828","230440005070605","F_25_44",128
"2829","230440005070605","F_45_64",96
"2830","230440005070605","F_64more",46
"2831","230440005070606","M_14less",79
"2832","230440005070606","M_15_24",64
"2833","230440005070606","M_25_44",108
"2834","230440005070606","M_45_64",54
"2835","230440005070606","M_64more",23
"2836","230440005070606","F_14less",83
"2837","230440005070606","F_15_24",52
"2838","230440005070606","F_25_44",121
"2839","230440005070606","F_45_64",76
"2840","230440005070606","F_64more",36
"2841","230440005070702","M_14less",136
"2842","230440005070702","M_15_24",102
"2843","230440005070702","M_25_44",154
"2844","230440005070702","M_45_64",72
"2845","230440005070702","M_64more",19
"2846","230440005070702","F_14less",123
"2847","230440005070702","F_15_24",91
"2848","230440005070702","F_25_44",151
"2849","230440005070702","F_45_64",79
"2850","230440005070702","F_64more",35
"2851","230440005070703","M_14less",104
"2852","230440005070703","M_15_24",81
"2853","230440005070703","M_25_44",154
"2854","230440005070703","M_45_64",64
"2855","230440005070703","M_64more",24
"2856","230440005070703","F_14less",131
"2857","230440005070703","F_15_24",105
"2858","230440005070703","F_25_44",164
"2859","230440005070703","F_45_64",91
"2860","230440005070703","F_64more",31
"2861","230440005070704","M_14less",71
"2862","230440005070704","M_15_24",55
"2863","230440005070704","M_25_44",103
"2864","230440005070704","M_45_64",38
"2865","230440005070704","M_64more",18
"2866","230440005070704","F_14less",87
"2867","230440005070704","F_15_24",45
"2868","230440005070704","F_25_44",122
"2869","230440005070704","F_45_64",53
"2870","230440005070704","F_64more",26
"2871","230440005070705","M_14less",128
"2872","230440005070705","M_15_24",107
"2873","230440005070705","M_25_44",175
"2874","230440005070705","M_45_64",70
"2875","230440005070705","M_64more",16
"2876","230440005070705","F_14less",138
"2877","230440005070705","F_15_24",116
"2878","230440005070705","F_25_44",216
"2879","230440005070705","F_45_64",87
"2880","230440005070705","F_64more",28
"2881","230440005070706","M_14less",119
"2882","230440005070706","M_15_24",93
"2883","230440005070706","M_25_44",162
"2884","230440005070706","M_45_64",89
"2885","230440005070706","M_64more",20
"2886","230440005070706","F_14less",106
"2887","230440005070706","F_15_24",94
"2888","230440005070706","F_25_44",194
"2889","230440005070706","F_45_64",126
"2890","230440005070706","F_64more",51
"2891","230440005070707","M_14less",68
"2892","230440005070707","M_15_24",53
"2893","230440005070707","M_25_44",75
"2894","230440005070707","M_45_64",41
"2895","230440005070707","M_64more",21
"2896","230440005070707","F_14less",56
"2897","230440005070707","F_15_24",43
"2898","230440005070707","F_25_44",92
"2899","230440005070707","F_45_64",61
"2900","230440005070707","F_64more",40
"2901","230440005070708","M_14less",71
"2902","230440005070708","M_15_24",59
"2903","230440005070708","M_25_44",71
"2904","230440005070708","M_45_64",62
"2905","230440005070708","M_64more",6
"2906","230440005070708","F_14less",65
"2907","230440005070708","F_15_24",54
"2908","230440005070708","F_25_44",84
"2909","230440005070708","F_45_64",63
"2910","230440005070708","F_64more",33
"2911","230440005070709","M_14less",55
"2912","230440005070709","M_15_24",43
"2913","230440005070709","M_25_44",63
"2914","230440005070709","M_45_64",32
"2915","230440005070709","M_64more",11
"2916","230440005070709","F_14less",57
"2917","230440005070709","F_15_24",41
"2918","230440005070709","F_25_44",74
"2919","230440005070709","F_45_64",38
"2920","230440005070709","F_64more",16
"2921","230440005070710","M_14less",222
"2922","230440005070710","M_15_24",141
"2923","230440005070710","M_25_44",218
"2924","230440005070710","M_45_64",94
"2925","230440005070710","M_64more",20
"2926","230440005070710","F_14less",217
"2927","230440005070710","F_15_24",141
"2928","230440005070710","F_25_44",234
"2929","230440005070710","F_45_64",102
"2930","230440005070710","F_64more",38
"2931","230440005070711","M_14less",130
"2932","230440005070711","M_15_24",106
"2933","230440005070711","M_25_44",139
"2934","230440005070711","M_45_64",81
"2935","230440005070711","M_64more",19
"2936","230440005070711","F_14less",106
"2937","230440005070711","F_15_24",105
"2938","230440005070711","F_25_44",139
"2939","230440005070711","F_45_64",82
"2940","230440005070711","F_64more",31
"2941","230440005070712","M_14less",102
"2942","230440005070712","M_15_24",69
"2943","230440005070712","M_25_44",99
"2944","230440005070712","M_45_64",43
"2945","230440005070712","M_64more",10
"2946","230440005070712","F_14less",97
"2947","230440005070712","F_15_24",72
"2948","230440005070712","F_25_44",105
"2949","230440005070712","F_45_64",47
"2950","230440005070712","F_64more",21
"2951","230440005070713","M_14less",145
"2952","230440005070713","M_15_24",103
"2953","230440005070713","M_25_44",142
"2954","230440005070713","M_45_64",56
"2955","230440005070713","M_64more",14
"2956","230440005070713","F_14less",149
"2957","230440005070713","F_15_24",114
"2958","230440005070713","F_25_44",152
"2959","230440005070713","F_45_64",77
"2960","230440005070713","F_64more",21
"2961","230440005070714","M_14less",114
"2962","230440005070714","M_15_24",86
"2963","230440005070714","M_25_44",111
"2964","230440005070714","M_45_64",60
"2965","230440005070714","M_64more",16
"2966","230440005070714","F_14less",118
"2967","230440005070714","F_15_24",78
"2968","230440005070714","F_25_44",114
"2969","230440005070714","F_45_64",83
"2970","230440005070714","F_64more",39
"2971","230440005070715","M_14less",126
"2972","230440005070715","M_15_24",78
"2973","230440005070715","M_25_44",140
"2974","230440005070715","M_45_64",63
"2975","230440005070715","M_64more",26
"2976","230440005070715","F_14less",124
"2977","230440005070715","F_15_24",87
"2978","230440005070715","F_25_44",142
"2979","230440005070715","F_45_64",73
"2980","230440005070715","F_64more",42
"2981","230440005070716","M_14less",47
"2982","230440005070716","M_15_24",37
"2983","230440005070716","M_25_44",62
"2984","230440005070716","M_45_64",34
"2985","230440005070716","M_64more",7
"2986","230440005070716","F_14less",47
"2987","230440005070716","F_15_24",43
"2988","230440005070716","F_25_44",73
"2989","230440005070716","F_45_64",39
"2990","230440005070716","F_64more",14
"2991","230440005070717","M_14less",74
"2992","230440005070717","M_15_24",73
"2993","230440005070717","M_25_44",86
"2994","230440005070717","M_45_64",51
"2995","230440005070717","M_64more",16
"2996","230440005070717","F_14less",85
"2997","230440005070717","F_15_24",65
"2998","230440005070717","F_25_44",103
"2999","230440005070717","F_45_64",74
"3000","230440005070717","F_64more",20
"3001","230440005070718","M_14less",32
"3002","230440005070718","M_15_24",27
"3003","230440005070718","M_25_44",47
"3004","230440005070718","M_45_64",23
"3005","230440005070718","M_64more",10
"3006","230440005070718","F_14less",33
"3007","230440005070718","F_15_24",36
"3008","230440005070718","F_25_44",51
"3009","230440005070718","F_45_64",32
"3010","230440005070718","F_64more",12
"3011","230440005070719","M_14less",119
"3012","230440005070719","M_15_24",62
"3013","230440005070719","M_25_44",121
"3014","230440005070719","M_45_64",65
"3015","230440005070719","M_64more",16
"3016","230440005070719","F_14less",114
"3017","230440005070719","F_15_24",80
"3018","230440005070719","F_25_44",145
"3019","230440005070719","F_45_64",80
"3020","230440005070719","F_64more",28
"3021","230440005070720","M_14less",50
"3022","230440005070720","M_15_24",53
"3023","230440005070720","M_25_44",64
"3024","230440005070720","M_45_64",37
"3025","230440005070720","M_64more",16
"3026","230440005070720","F_14less",57
"3027","230440005070720","F_15_24",38
"3028","230440005070720","F_25_44",96
"3029","230440005070720","F_45_64",59
"3030","230440005070720","F_64more",20
